n,x,y
1526,3345.6391353194,-238.914653652185
1527,3340.69713240215,-256.458744549325
1528,3391.50704256028,-199.996429326589
1529,3381.22151184566,-210.745275942061
1530,3384.52646969438,-217.108094273501
1531,3393.70005114255,-216.33591222491
1532,3384.52646969438,-218.096494856952
1533,3377.51500687785,-245.802567785719
1534,3382.08635262663,-236.721645069915
1535,3330.75136890538,-180.47554838204
1536,3353.45365901565,-152.46059818604
1537,3345.70090410116,-160.614889100144
1538,3257.67158346772,-187.08546407947
1539,3253.93419966877,-189.124034028123
1540,3285.4085463471,-207.285879459729
1541,3234.72219599146,-264.057060830205
1542,3345.6391353194,-238.914653652185
1543,3284.0803785458,-302.20310310721
1544,3379.76979536136,-130.314271589501
1545,3337.79371055304,-218.405372124185
1546,3339.86317045232,-215.409280423211
1547,3340.78979113452,-214.081123741397
1548,3336.80530996959,-221.123465389055
1549,3341.25310703537,-221.864768606517
1550,3347.61592536681,-219.826187538371
1551,3357.16016398347,-221.895658557138
1552,3360.65045041642,-219.486431440009
1553,3362.78167909745,-216.953655639884
1554,3364.20250563112,-219.486431440009
1555,3361.70061978162,-211.054153209294
1556,3355.02892418295,-212.752955940091
1557,3349.62361648434,-216.613899541522
1558,3345.20670936918,-215.34751164146
1559,3343.47700556826,-209.571546774371
1560,3343.53878546951,-213.895795157159
1561,3343.22990820228,-212.783845890713
1562,3341.12955835238,-208.428707557304
1563,3336.74354118784,-206.451917509895
1564,3345.48469668579,-207.285879459729
1565,3348.32633863365,-206.390137608651
1566,3347.52326663444,-203.548495660786
1567,3350.73556575078,-205.772394193677
1568,3340.78979113452,-201.633463275636
1569,3339.80140167057,-200.274416643201
1570,3338.84387991824,-188.629839296144
1571,3355.33780145018,-199.903770594216
1572,3357.59258993369,-189.896227196206
1573,3361.29908378202,-188.815167880382
1574,3361.82416846462,-196.691471477874
1575,3360.0944757832,-198.204956743926
1576,3361.546181148,-201.880571761118
1577,3368.09432806368,-199.965539375967
1578,3369.57692337911,-193.44828241091
1579,3373.31430717806,-192.737869144071
1580,3378.53429741192,-196.567922794879
1581,3389.684680027,-204.660444927232
1582,3374.45714639512,-202.004120444113
1583,3378.53429741192,-203.455825808921
1584,3381.87014521126,-204.475116342993
1585,3384.95889564461,-193.726269727522
1586,3385.11333427822,-209.50977799262
1587,3377.3296894131,-209.540656823749
1588,3380.41842872696,-213.895795157159
1589,3392.12478597526,-211.393909307656
1590,3379.80068531198,-216.922765689262
1591,3376.34128882965,-216.953655639884
1592,3404.20178927254,-217.849397490962
1593,3377.29879946248,-182.452338429449
1594,3371.58461449664,-182.545008281315
1595,3370.8742012298,-179.610696481584
1596,3365.93220943204,-186.931025445853
1597,3360.03269588195,-179.363599115595
1598,3344.12563893386,-176.491056097615
1599,3344.74339346833,-178.3134186309
1600,3339.33808576972,-183.378970231149
1601,3350.61201706779,-183.317190329905
1602,3340.41914508554,-172.383026249688
1603,3339.7087318187,-164.166955434341
1604,3338.5350137705,-164.599381384569
1605,3343.72410293425,-169.819360498942
1606,3343.53878546951,-164.815588799936
1607,3345.85534273477,-161.634179634216
1608,3344.34185746872,-156.846626470072
1609,3335.97134801976,-159.966255734548
1610,3349.19119053411,-155.672897302382
1611,3354.59649823272,-160.522230367771
1612,3358.02500476443,-164.506711532703
1613,3352.89768438243,-155.055142767916
1614,3369.05183869651,-134.823848556527
1615,3358.82808788314,-142.978139470631
1616,3371.64638327839,-144.368076053688
1617,3365.96308826317,-148.568775753481
1618,3364.48049294774,-154.282960719325
1619,3361.26819383139,-155.055142767916
1620,3362.04038699948,-156.414200519844
1621,3355.77022740041,-146.777303170818
